...................................................................X................O.............X.............X.................O.............O................................................................................, X
..................................................O.............XOXX..............X.O............OX.............X.................O.............O................................................................................, X
..................................................O.............XOXX.............XX.O............OX.............X.................O.............O................................................................................, X
...................................................................X..............X.O.............X.............X.................O.............O................................................................................, X
..................................................................XX..............X.O............OX.............X.................O.............O................................................................................, X
..................................................O...............XX..............X.O............OX.............X.................O.............O................................................................................, X
..................................................O.............X.XX..............X.O............OX.............X.................O.............O................................................................................, X
....................................................................................O............OXXXO..........XX..X.............O.............O................................................................................, X
....................................................................................O............OXXXO..........XX.OX...........O.O............XO................................................................................, X
....................................................................................O.............XXX...........X.................O.............O................................................................................, X
....................................................................................O............OXXXO..........XX.OX.............O.............O................................................................................, X
....................................................................................O............OXXX...........X.................O.............O................................................................................, X
....................................................................................O............OXXXO..........XX.OX.............O............XO................................................................................, X
....................................................................................O............OXXX...........X...X.............O.............O................................................................................, X
....................................................................................O............OXXXO..........X...X.............O.............O................................................................................, X
....................................................................................XX..........................X.................O.............O...........................O...................................................., X
......................................................................O...........OXXX............X.............X.............X...O.........O.O.O.............X.............O...................................................., X
......................................................................O...........OXXX............X.............X.............X...O...........O.O.............X.............O...................................................., X
......................................................................O.............XX..........................X.................O.............O.............X.............O...................................................., X
......................................................................O.............XX..........................X.............X...O.............O.............X.............O...................................................., X
....................................................................................XX..........................X.................O.............O................................................................................, XOX.XXXOXO.
....................................................................................XX..........................X.................O.............O.............X.............O...................................................., X
......................................................................O...........OXXX..........................X.............X...O...........O.O.............X.............O...................................................., X
......................................................................O.............XX..........................X.............X...O...........O.O.............X.............O...................................................., X
......................................................................O............XXX..........................X.............X...O...........O.O.............X.............O...................................................., X
.................................................................................................OXXXXO.........X...X.........O...O.............O................................................................................, X
..................................................................................................XXX...........X.............O...O.............O................................................................................, X
.................................................................................................OXXXX..........X.............O...O.............O................................................................................, X
.................................................................................................OXXXXO.........X.X.X.........O...OO............O................................................................................, X
....................................................................................O............OXXXXO.........X.X.X.........O...OO............O................................................................................, X
.................................................................................................OXXX...........X.............O...O.............O................................................................................, X
..................................................................................................X.X...........X.............O...O.............O................................................................................, X
.................................................................................................OXXXXO.........X...X.........O...OO............O................................................................................, X
.................................................................................................OXXXXO.........X.............O...O.............O................................................................................, X
..................................................................................................X.X...........X...O.........O...O.............O.............X.................................................................., X
........................................................................................X........XXOX.O.........XOX.O.........O...O.............O.............X.................................................................., X
..................................................................................................X.X...........X...O.............O.............O.............X.................................................................., X
........................................................................................X.........X.X.O.........X.X.O.........O...O.............O.............X.................................................................., X
........................................................................................X.........X.X.O.........XOX.O.........O...O.............O.............X.................................................................., X
........................................................................................X........XX.X.O.........XOX.O.........O...O.............O.............X.................................................................., X
..................................................................................................X.X...........X.X.O.........O...O.............O.............X.................................................................., X
..................................................................................................X.X.O.........X.X.O.........O...O.............O.............X.................................................................., X
..................................................................................................X.X...........X...O.............O.............O................................................................................, X
...................................................................X..............................X...O.........X.................O.............O................................................................................, X
...................................................................X..............................X...O.........X...X.............O.............O................................................................................, X
.......................................................O...........X.X............OXO............XXO..O.........X...X.............O.............O................................................................................, X
...................................................................X................O.............X...O.........X...X.............O.............O................................................................................, X
...................................................................X..............O.O............XX...O.........X...X.............O.............O................................................................................, X
...................................................................X..............OXO............XXO..O.........X...X.............O.............O................................................................................, X
...................................................................X.X............OXO............XXO..O.........X...X.............O.............O................................................................................, X
...................................................................X..............OXO............XX...O.........X...X.............O.............O................................................................................, X
...................................................................X................O............XX...O.........X...X.............O.............O................................................................................, X
..................................................................................................X.X...........X...X............OOX............O.O............X..............O.................................................., X
....................................................................................................X...........X...X............OOX............O.O............X..............O.................................................., X
....................................................................................................X...........X...X............OOX............O................................................................................, X
....................................................................................O.............X.XX..........X...X............OOX............O.O............X..............O.................................................., X
....................................................................................................X...........X...X.............O.............O................................................................................, X
....................................................................................................X...........X...X............OOX............O.............................O.................................................., X
....................................................................................................X...........X...X............OOX............O..............X..............O.................................................., X
....................................................................................O.............XOXX..........X...X............OOX............O.O............X..............O.................................................., X
....................................................................................................X...........X...X............OO.............O................................................................................, X
....................................................................................O.............X.X...........X...X............OOX............O.O............X..............O.................................................., X
....................................................................X..............O.............OX.X...........XX.O..........O................OOX..............................................................................., O
....................................................................................................X...........X..............................OO................................................................................, OXOX
....................................................X...............X..............OO............OX.X...........XX.O..........O................OOX..............................................................................., O
..................................................................................................X.X...........X.............O................OO................................................................................, OO
..................................................................................................X.X...........X..O..........O................OOX..............................................................................., O
..................................................................................................X.X...........XX.O..........O................OOX..............................................................................., O
.................................................................................................OX.X...........XX.O..........O................OOX..............................................................................., O
....................................................................X............................OX.X...........XX.O..........O................OOX..............................................................................., O
....................................................X...............X..............O.............OX.X...........XX.O..........O................OOX..............................................................................., O
..................................................................................................X.X...........X..............................OO................................................................................, OO
..................................................................................................X.X...........X.............O................OOX..............................................................................., O
.................................................................X.XO.............O...............X.............X.................O.............O................................................................................, O
.................................................................X.XO.............O.O.............X...........X.X...X.............O.............O................................................................................, O
.................................................................X.XO.............OXOO............X...........X.X...X.............O.............O................................................................................, O
.................................................................X.X............................................X.................O.............O................................................................................, O
.................................................................X.X..............O...............X.............X.................O.............O................................................................................, O
.................................................................X.XO.............O.OO............X...........X.X...X.............O.............O................................................................................, O
.................................................................X.XO.............OXOO............XO..........X.X...X.............O.............O................................................................................, O
.................................................................X.XO.............O.O.............X...........X.X.................O.............O................................................................................, O
.................................................................X.X..............O.............................X.................O.............O................................................................................, O
.................................................................X.XO.............O...............X...........X.X.................O.............O................................................................................, O
....................................................................................................X...........X.X.............O..............OO................................................................................, X
....................................................................................................X...........X.X...........XOO.............XOO..............X..............O.................................................., X
..................................................................................................O.X...........XXX...........XOO.............XOO..............X..............O.................................................., X
....................................................................................................X...........X.X...........XOO.............XOO.............................O.................................................., X
..................................................................................................O.X...........X.X...........XOO.............XOO..............X..............O.................................................., X
....................................................................................................X...........X.X.............O.............XOO................................................................................, X
....................................................................................................X...........X.X............OO.............XOO................................................................................, X
....................................................................................................X...........X.X............................OO................................................................................, X
..................................................................................................O.X...........XXXO..........XOO.............XOO..............X..............O.................................................., X
....................................................................................................X...........X.X...........XOO.............XOO................................................................................, X
..................................................................................................XXX...........X.............O................OO................................................................................, O
...............................................................................................X.OXXX..........OXX...........OOO.............X.OO................................................................................, O
.................................................................................................OXXX..........OXX............OO.............X.OO................................................................................, O
.................................................................................................OXXX..........OXX............O................OO................................................................................, O
.................................................................................................OXXX...........XX............O................OO................................................................................, O
.................................................................................................OXXX..........OXX............O..............X.OO................................................................................, O
...............................................................................................X.OXXX..........OXX............OO.............X.OO................................................................................, O
.................................................................................................OXXX...........X.............O................OO................................................................................, O
....................................................................................XX................O.........X.................O.............O................................................................................, OX.X
....................................................................................XX................O.........X...X.............O.............O................................................................................, OX.X
....................................................................X..............OXX..............O.O.........X...X.............O.............O................................................................................, OX.X
....................................................................X..............OXX................O.........X...X.............O.............O................................................................................, OX.X
....................................................................X.X............OXX............O.O.O.........X...X.............O.............O................................................................................, OX.X
....................................................................X.X............OXX............OXO.O.........X...X.............O.............O................................................................................, O.X
....................................................................X.X............OXX..............O.O.........X...X.............O.............O................................................................................, OX.X
...................................................................................OXX................O.........X...X.............O.............O................................................................................, OX.X
....................................................................XOX............OXX............OXO.O.........X...X.............O.............O................................................................................, O.X
...................................................................................X...............OXX..........XOXOO.............X............OOXO.............................................................................., X
....................................................................................................X...........X..............................OOX..............................................................................., X
...................................................................................................OXX..........X.XOO.............X............OOX..............................................................................., X
....................................................................................................X...........X..OO.............X............OOX..............................................................................., X
....................................................................................................XX..........X..OO.............X............OOX..............................................................................., X
...................................................................................................OXX..........X..OO.............X............OOX..............................................................................., X
....................................................................................................X...........X...O..........................OOX..............................................................................., X
....................................................................................................X...........X...O.............X............OOX..............................................................................., X
...................................................................................X...............OXX..........X.XOO.............X............OOXO.............................................................................., X
...................................................................................................OXX..........X.XOO.............X............OOXO.............................................................................., X
....................................................................XOX............OXX............O.O.O.........X.X.X.............O.............O................................................................................, X
....................................................................X.X............OXX............O.O.O.........X.X.X.............O.............O................................................................................, X
....................................................................................O.............XXX...........X...............................OO..............................................................................., X
....................................................................................O............OXXX...........X...............................OO..............................................................................., X
..................................................................................................X.X...........X...............................OO..............................................................................., XOOOOOOOOXX
....................................................................................O............OXXXXO.........XX..............................OO.O............................................................................., X
....................................................................................O............OXXXXO.........XXO.............................OOXO............................................................................., X
....................................................................................O............OXXXXO.........XX..............................OO..............................................................................., X
....................................................................................O............OXXXX..........X...............................OO..............................................................................., X
....................................................................................O.............X.X...........X...............................OO..............................................................................., X
....................................................................................O............OXXXXO.........X...............................OO..............................................................................., X
....................................................................................O............OXXXXO.........XX..............................OOXO............................................................................., X
....................................................................................................X...........X...............................OO..............................................................................., XOOOOOOOOXXX
..................................................................................................X.X...........X.............O...............X.OO..............................................................................., OOOOOOOOXX
.......................................................X...........................O.O...........OX.X...........X.O...........O.XX............X.OO..............................................................................., OOOOOOOO
.................................................................................................OX.X...........X.O...........O.X.............X.OO..............................................................................., OOOOOOOO
..................................................................................................X.X...........X.............O.................OO..............................................................................., OOOOOOOOXX
.................................................................................................OX.X...........X.............O.X.............X.OO..............................................................................., OOOOOOOO
...................................................................................O.............OX.X...........X.O...........O.XX............X.OO..............................................................................., OOOOOOOO
.......................................................X...........................O.............OX.X...........X.O...........O.XX............X.OO..............................................................................., OOOOOOOO
.................................................................................................OX.X...........X.............O...............X.OO..............................................................................., OOOOOOOOXX
.................................................................................................OX.X...........X.O...........O.XX............X.OO..............................................................................., OOOOOOOO
...................................................................X...........................X................X.................O.............O.............X.............O...................................................., X
................................................................XXOX...........................X.............OO.X.................O.............O.............X.............O...................................................., X
................................................................XXOX...........................XX............OO.X.................O.............O.............X.............O...................................................., X
...................................................................X...........................X................X.................O.............O................................................................................, XXX
...................................................................X...........................X.............O..X.................O.............O.............X.............O...................................................., X
................................................................XX.X...........................X.............OO.X.................O.............O.............X.............O...................................................., X
................................................................XXOX............O..............XX............OO.X.................O.............O.............X.............O...................................................., X
...................................................................X...........................X................X.................O.............O...........................O...................................................., X
.................................................................X.X...........................X.............O..X.................O.............O.............X.............O...................................................., X
.................................................................X.X...........................X.............OO.X.................O.............O.............X.............O...................................................., X
...................................................................X..............................X.............X.................O.............O.............X.............O...................................................., .OXX
...................................................................XX...............O.............X.............X.................O.............O.............X.............O...................................................., .
...................................................................X..............................X.............X.................O.............O...........................O...................................................., .OXX
...................................................................XX...............O............OX.............X.................O.............O.............X.............O...................................................., .
...................................................................XXOX.............O............OX.............X.................O.............O.............X.............O...................................................., .
...................................................................XXOX............XO............OX.............X.................O.............O.............X.............O...................................................., .
.....................................................O.............XXOX............XO............OX.............X.................O.............O.............X.............O...................................................., .
...................................................................X................O.............X.............X.................O.............O.............X.............O...................................................., .OX
...................................................................XX.X.............O............OX.............X.................O.............O.............X.............O...................................................., .
...................................................................XX.............XOO............OX.............XXO...............O.............O.............X.............O...................................................., O
...................................................................X..............X.O............OX.............X.................O.............O.............X.............O...................................................., O
...................................................................XX.............X.O............OX.............XXO...............O.............O.............X.............O...................................................., O
...................................................................X..............X.O............OX.............XX................O.............O.............X.............O...................................................., O
...................................................................X..............X.O.............X.............X.................O.............O.............X.............O...................................................., O
...................................................................X..............X.O............OX.............XXO...............O.............O.............X.............O...................................................., O
.................................................................................................OX.X...........X.............O..X.O..........X.OO...........X.O................................................................., X
.................................................................................................OX.X...........X.............O..X.O..........X.OO...........X.O.............X..................................................., X
.................................................................................................OX.X...........X.............O..X............X.OO...........X.O................................................................., X
.................................................................................................OX.X...........X....O........O..X.O..........X.OO...........X.O.............X..................................................., X
.................................................................................................OX.X...........X.............O...............X.OO...........X..................................................................., X
.................................................................................................OX.X...........X.............O...............X.OO...........X.O................................................................., X
.................................................................................................OX.X..........OX.............OOOX...........XX.OO..........................X...................................................., X
.................................................................................................OX.X..........OX.............O.OX............X.OO..........................X...................................................., X
.................................................................................................OX.X...........X.............O.OX............X.OO..............................................................................., X
.................................................................................................OX.X..........OX.............O.OX...........XX.OO..........................X...................................................., X
.................................................................................................OX.X...........X.............O..X............X.OO..............................................................................., X
.................................................................................................OX.X...........X.............O.OX............X.OO..........................X...................................................., X
........................................................................................X.........X.X.O.........X...O.............O............XOO............XOX..............O................................................., X
....................................................................................................X...........X.................O............XOO..............................................................................., X
..................................................................................................X.X...........X...O.............O............XOO............X.X..............O................................................., X
..................................................................................................X.X...........X.................O............XOO..............................................................................., X
....................................................................................................X...........X..............................XOO..............................................................................., X
..................................................................................................X.X...........X...O.............O............XOO..............................................................................., X
..................................................................................................X.X...........X...O.............O............XOO............X.................................................................., X
..................................................................................................X.X...........X...O.............O............XOO............X................O................................................., X
........................................................................................X.........X.X.O.........X...O.............O............XOO............X.X..............O................................................., X
..................................................................................................X.X.O.........X...O.............O............XOO............X.X..............O................................................., X
....................................................X.................O...........XOXX...........X..............X..............O..O.............O................................................................................, X
....................................................X..............O..O...........XOXX...........X..............X..............O..O.............O................................................................................, X
....................................................X..............OX.O...........XOXX...........X..............X..............O..O.............O................................................................................, X
......................................................................O...........XOXX...........X..............X..............O..O.............O................................................................................, X
......................................................................O...........X.XX..........................X.................O.............O................................................................................, X
......................................................................O...........XOXX...........X..............X.................O.............O................................................................................, X
....................................................X..............OX.O...........XOXX...........X..O...........X..............O..O.............O................................................................................, X
