...............................................................................................................OXOX............OXO...........X.X............OXX.O................................................................,.X
...............................................................................................................OXOX............OXO.............X............OXX.O................................................................,.X
................................................................................................................X............O.O...............X.............X...................................................................,.X
................................................................................................O...............X..........XOOOOX..............X.............X.............O.............X.......................................,.X
................................................................................................O...............XO.........XOOOOX..............X.............XX............O.............X.......................................,.X
................................................................................................O...............X..........XOOOOX..............X.............X...........................X.......................................,.X
................................................................................................O...............X..........XOOOOX..............X.............XX............O.............X.......................................,.X
................................................................................................................X..........XOOOOX..............X.............X...................................................................,.X
................................................................................................................X............OOO...............X.............X...................................................................,.X
................................................................................................O...............X..........XOOOOX..............X.............X...................................................................,.X
................................................................................................................X...........OOOOX..............X.............X...................................................................,.X
................................................................................................................X............O.O.............................X...................................................................,.X
................................................................................................................X............OOOX..............X.............X...................................................................,.X
................................................................................................................X..............O............XX............O..X...........................O.......................................,.X
................................................................................................................X..............O............X.............O..X...........................O.......................................,.X
................................................................................................................X............O.O............XX.X..........O..X...........................O.......................................,.X
................................................................................................................XX...........O.O............XXOX..........O..X...........................O.......................................,.X
................................................................................................................X..............O.............................X...........................O.......................................,.X
................................................................................................................XX.O.........O.O............XXOX..........O..X...........................O.......................................,.X
................................................................................................................X............O.O............XX............O..X...........................O.......................................,.X
..............................................................................................................OXXX.O.........O.O............XXOX..........O..X...........................O.......................................,.X
................................................................................................................X..............O............X................X...........................O.......................................,.X
...............................................................................................................XXX.O.........O.O............XXOX..........O..X...........................O.......................................,.X
................................................................................................................X............O.O............XXOX..........O..X...........................O.......................................,.X
...................................................................................................O...........OX............OXO............OX.X.............X.............X.............O.......................................,.X
...................................................................................................O...........OX............OXO............OX.X............XX.............X.............OO......................................,.X
...................................................................................................O............X..............O.............X...............X...................................................................,.X
...................................................................................................O...........OX............OXO............OX.X.............X...................................................................,.X
...................................................................................................O...........OX............OXO............OX.X............XX.............X.............O.......................................,.X
...................................................................................................O............X..............O.............................X...................................................................,.X
...................................................................................................O...........OX............OXO............OX.X.............X.............X.....................................................,.X
...................................................................................................O...........OX............OXO.............X...............X...................................................................,.X
...................................................................................................O............X............OXO.............X...............X...................................................................,.X
...................................................................................................O...........OX............OXO.............X.X.............X...................................................................,.X
...................................................................................................O............X............O.O.............X...............X...................................................................,.X
...............................................................................................O................XO.............OXO...........X.XO............X...............X...................................................,.X
...............................................................................................O................X..............O...............X.............X...................................................................,.X
...............................................................................................O................X..............O.............................X...................................................................,.X
...............................................................................................O................X..............OXO.............X.............X...................................................................,.X
...............................................................................................O................XO.............OXO...........X.XO............XX..............X...............O...................................,.X
...............................................................................................O................XO.............OXO...........X.XO............X...................................................................,.X
...............................................................................................O................XO.............OXO...........X.XO............X...............X...............O...................................,.X
...............................................................................................O................XO.............OXO...........X.X.............X...................................................................,.X
...............................................................................................O................XO.............OXO...........X.XO............XX..............X..............OO...................................,.X
...............................................................................................O................XO.............OXO.............X.............X...................................................................,.X
...............................................................................................O................X..............O.O.............X.............X...................................................................,.X
...............................................................................................................XX..............O............OX.............O.X...................................................................,.X
.............................................................................................................O.XX..............O............OX.............O.X...................................................................,.X
...............................................................................................................XX..............O............O..............O.X...................................................................,.X
................................................................................................X............O.XX..............O............OX.............O.X...................................................................,.X
................................................................................................X............O.XX.............OO............OX.............O.X...................................................................,.X
................................................................................................X............O.XX.O..........XOO............OX.............O.X.............O.............X.......................................,.X
................................................................................................X............O.XX.O..........XOO............OX.............O.X...........................X.......................................,.X
................................................................................................X............O.XX.O..........XOO............OX.............O.X...................................................................,.X
................................................................................................X............O.XX............XOO............OX.............O.X...................................................................,.X
.............................................................................................................X..X.X............X.O..............O..............O..............O..................................................,.O
..................................................................................X..........................X..X.X............X.O..............O.............OO..............O..............X...................................,.O
..................................................................................X..............O...........X..X.XX...........X.O..............O.............OO..............O..............X...................................,.O
.............................................................................................................X..X...............................O..............O.................................................................,.O
.............................................................................................................X..X.X............X.O..............O..............O.................................................................,.O
..................................................................................X..............O...........X..X.X............X.O..............O.............OO..............O..............X...................................,.O
.............................................................................................................X..X.X............X.O..............O.............OO..............O..............X...................................,.O
.............................................................................................................X..X..............X................O..............O.................................................................,.O
.............................................................................................................X..X..............X.O..............O..............O.................................................................,.O
.............................................................................................................X..X.X............X.O..............O..............O..............O..............X...................................,.O
..................................................................................X..............O...........X..XOXX...........X.O..............O.............OO..............O..............X...................................,.O
................................................................................................................X.O...........OO...........OXXX.OO..........OXXX.................................................................,.X
................................................................................................................X.O...........................X.OO..........OXXX.................................................................,.X
................................................................................................................X.O.............................OO..........OXXX.................................................................,.X
................................................................................................................X.O.............................OO...........XXX.................................................................,.X
................................................................................................................X.O............O..............X.OO..........OXXX.................................................................,.X
................................................................................................................X.O...........OO............X.X.OO..........OXXX.................................................................,.X
................................................................................................................X.O...........OO............XXX.OO..........OXXX.................................................................,.X
................................................................................................................X.O............O............X.X.OO..........OXXX.................................................................,.X
................................................................................................................X.O............................XO...........O.XX.................................................................,.O
................................................................................................................X.O............O...............XO...........O.XXXO...........OX.............X.............O......................,.O
................................................................................................................X.O............O...............XO...........O.XXXO...............................................................,.O
................................................................................................................X.O.............................O...........O.XX.................................................................,.OX
................................................................................................................X.O............O...............XO...........O.XX.................................................................,.O
................................................................................................................X.O............O...............XO...........O.XXXO..........................X....................................,.O
................................................................................................................X.O............O...............XO...........O.XXXO...........OX.............X....................................,.O
................................................................................................................X.O............O...............XO...........O.XXX................................................................,.O
................................................................................................................X.O............O...............XO...........O.XXXO...........O..............X....................................,.O
................................................................................................................X.O...........OX..............X.O...........OOXXXO...............................................................,.X
................................................................................................................X.O...........O...............X.O...........O.XXX................................................................,.X
................................................................................................................X.O...........................X.O...........O.XX.................................................................,.X
................................................................................................................X.O...........OX..............X.O...........O.XXXO...............................................................,.X
................................................................................................................X.O...........O...............X.O...........O.XX.................................................................,.X
..................................................................................O..............X..............X.O...........OX..............X.O...........OOXXXO...............................................................,.X
.................................................................................................X..............X.O...........OX..............X.O...........OOXXXO...............................................................,.X
................................................................................................................X.O...........O...............X.O...........O.XXXO...............................................................,.X
................................................................................................................X.O.............................O.............XXO................................................................,.X
..............................................................................................................OXX.O..........X.X..............X.O............OXXO..............O.................................................,.X
.................................................................................................O............OXX.O..........X.X..............X.O............OXXO..............O.................................................,.X
................................................................................................................X.O............X..............X.O............OXXO..............O.................................................,.X
................................................................................................................X.O............X..............X.O.............XXO..............O.................................................,.X
................................................................................................................X.O............X................O.............XXO................................................................,.X
................................................................................................................X.O............X................O.............XXO..............O.................................................,.X
..............................................................................................................OXX.O............X..............X.O............OXXO..............O.................................................,.X
...............................................................................................................XX.O............X..............X.O............OXXO..............O.................................................,.X
...............................................................................................X...............OX.O.O.........XXO..............XO............OXX...............O.................................................,.X
................................................................................................................X.O.O...........................O.............XX.................................................................,.X
................................................................................................................X.O.O..........X...............XO............OXX.................................................................,.X
................................................................................................................X.O.O..........X...............XO............OXX...............O.................................................,.X
...............................................................................................X................X.O.O..........X...............XO............OXX...............O.................................................,.X
...............................................................................................X...............OX.O.O..........X...............XO............OXX...............O.................................................,.X
................................................................................................................X.O.O..........X................O.............XX.................................................................,.X
...............................................................................................X...............OX.O.O.........XX...............XO............OXX...............O.................................................,.X
................................................................................................................X.O.O..........X................O............OXX.................................................................,.X
................................................................................................................X..............................XO.............OX............X.............O......................................,....
................................................................................................................X..............O...............XO.............OX............X.............O......................................,....
................................................................................................................X..............................XO.............OX..........................O......................................,....
................................................................................................................X..............O...............XO...........O.OX............XX............O......................................,....
................................................................................................................X..............O...............XO...........O.OX............XXOX..........O....X.................................,....
................................................................................................................X..............O...............XO...........O.OX............XXOX..........O....X...............O.................,....
................................................................................................................X..............O...............XO...........O.OX............XXOX..........O......................................,....
................................................................................................................X..............O...............XO.............OX............XX............O......................................,....
................................................................................................................X..............O...............XO...........O.OX............XX.X..........O......................................,....
................................................................................................................X.............OX...............XO.............OX.................................................................,.O
.................................................................................................O.............OX.............OX..............XXO............OOX............X..X.................................................,.O
.................................................................................................O.............OX.............OX..............XXO............OOX............X....................................................,.O
................................................................................................................X.............O................XO.............OX.................................................................,.OXX
.................................................................................................O.............OX.............OX..............XXO............OOX............X..X...............O.................................,.O
...............................................................................................................OX.............OX..............XXO.............OX.................................................................,.O
.................................................................................................O.............OX.............OX..............XXO.............OX.................................................................,.O
...............................................................................................................OX.............OX...............XO.............OX.................................................................,.O
.................................................................................................O.............OX.............OX..............XXO.............OX............X....................................................,.O
..............................................................................................................XOX.............O................XO.............OX.................................................................,.XX
................................................................................O...............X.............XOX.............O................XO.............OX............X..X...............O.................................,.X
................................................................................................X.............XOX.............O................XO.............OX...............X...............O.................................,.XX
..............................................................................................................XOX.............O................XO.............OX...............X...............O.................................,.XX
................................................................................O...............X.............XOX.............O................XO.............OX...............X...............O.................................,.X
................................................................................O...............X.............XOX.............O................XO.............OX............X.OX...............O.................................,.X
..............................................................................................................X.X.............O................XO.............OX.................................................................,.XX
..............................................................................................................XOX.............O................XO.............OX...............X.................................................,.XX
..................................................................................O.............X.............XOX.............O................XO.............OX............X..X...............O.................................,.X
..................................................................................O.............X.............XOX............OO................XO.............OX............X..X...............O.................................,.X
..................................................................................O.............X.............XOX.............O................XO.............OX...............X...............O.................................,.X
...............................................................................................................OX..............X.X............OXO............XOX..............X.O.............O..................................,.X
...............................................................................................................OX..............X...............XO.............OX..............................O..................................,.X
................................................................................................................X..............................XO.............OX..............................O..................................,.X
...............................................................................................................OX..O...........X.X............OXO............XOX..............X.O.............O..................................,.X
...............................................................................................................OX..............X...............XO.............OX..............X.O.............O..................................,.X
...............................................................................................................OX..............X...............XO.............OX..............X...............O..................................,.X
...............................................................................................................OX..............X..............OXO............XOX..............X.O.............O..................................,.X
...............................................................................................................OX..............X...............XO............XOX..............X.O.............O..................................,.X
................................................................................................................X..............X...............XO.............OX..............................O..................................,.X
..................................................................................O.............................X.O...........XO..............X.O............XXXO................................................................,.O
..................................................................................O.............................X.O.............................O............XXXO................................................................,.O
..................................................................................O...........................O.X.O...........XO..............X.O............XXXO.............................X..................................,.O
..................................................................................O...........................O.X.O...........XO..............X.O............XXXO.............O...............X..................................,.O
..................................................................................O.............................X.O...........................X.O............XXXO................................................................,.O
..................................................................................O.............................X.O............O..............X.O............XXXO................................................................,.O
..................................................................................O...........................O.X.O...........XO..............X.O............XXXO................................................................,.O
..................................................................................O.............................X.O.............................O............XXX.................................................................,.O
..................................................................................O.............................X.O.............................O.............XX.................................................................,.OOXOXXXOOOXXXOXXOOXOO.....
..................................................................................O.............................X.O............X...............XO............OXX.................................................................,.O
..................................................................................O.............................X.O............X...............XO............OXX.............X.O.................................................,.O
..................................................................................O.............................X.O............X...............XO............OXX...............O.................................................,.O
..................................................................................O...............X.............X.O............XO..............XO............OXX.............X.O.................................................,.O
..................................................................................O...............X............OX.O............XO..............XO............OXX.............X.O.................................................,.O
..................................................................................O.............................X.O............X................O............OXX.................................................................,.O
..................................................................................O.............................X.O............XO..............XO............OXX.............X.O.................................................,.O
..................................................................................O.............................X.O............X................O.............XX.................................................................,.O
..................................................O...............X...............O...............O.............X.O...............X...........X.O............OXX.............X...................................................,.X
..................................................O...............X...............O...............O.............X.O.............O.X...........X.O............OXX.............X...................................................,.X
..................................................................................O...............O.............X.O...........................X.O............OXX.............X...................................................,.X
..................................................................................O.............................X.O...........................X.O............OXX.................................................................,.XOXXXOOOXXXOXXOOXOO.....
..................................................................................O...............O.............X.O...............X...........X.O............OXX.............X...................................................,.X
..................................................................................O.............................X.O...........................X.O............OXX.............X...................................................,.XOXXXOOO
..................................................................................O.............................X.O...........................X.O.............XX.................................................................,.XOXXXOOOXXXOXXOOXOO.....
..................................................O...............................O...............O.............X.O...............X...........X.O............OXX.............X...................................................,.X
..................................................................................O.............................X.O...........O...............XXO............OXX.............X.............O.............X.......................,.O
..................................................................................O.............................X.O...........O.O.............XXO............OXX.............X.............O.............X.......................,.O
..................................................................................O.............................X.O...........O...............X.O............OXX.............X...................................................,.OX
..................................................................................O.............................X.O...........O...............X.O............OXX.............X...........................X.......................,.O
..................................................................................O.............................X.O...........O...............X.O............OXX.............X.............O.............X.......................,.O
..................................................................................O.............................X.O...........O...............X.OX...........OXX.............X...................................................,.X
..................................................................................O.............................X.O...........O...............X.OX...........OXX.............X.X...........O.....................................,.X
................................................................................................................X................................................................................................................,.XXXXXXOOOXXXOXXOXXXOXOO.....OXXXOXOOOOOO
..................................................................................O.............................X.O...........O...............XOOX...........OXX.............X.X...........O.....................................,.X
..................................................................................O.............................X.O...........O...............X.OX...........OXX.............X.............O.....................................,.X
..................................................................................O.............................X.O................X..........X.OO...........OXX.............XO..................................................,.X
..................................................................................O.............................X.O................X..........XXOO...........OXX.............XO.............O....................................,.X
..................................................................................O.............................X.O................X..........XXOO...........OXX.............XO..................................................,.X
..................................................................................O.............................X.O...........................X.O............OXX.............XO..................................................,.X
..................................................................................O.............................X.O................X..........X.O............OXX.............XO..................................................,.X
..................................................................O...............O...............X.............X.O...........O...............X.O............OXX.............X.............X.....................................,.X
..................................................................O...............O...............X.............X.O...........................X.O............OXX.............X...................................................,.X
..................................................................O...............O...............X.............X.O...........O...............X.O............OXX.............X...................................................,.X
..................................................................O...............O...............X.............X.O...........O...............X.OO...........OXX.............X.............X.....................................,.X
..................................................................O...............O.............................X.O...........................X.O............OXX.............X...................................................,.X
................................................................................................................X.O............O..............XOO...........OXXXXO...............................................................,.X
................................................................................................................X.O............................OO............XXX.................................................................,.X
................................................................................................................X.O............................OO...........OXXX.................................................................,.X
................................................................................................................X.O............O..............XOOX..........OXXXXO............................O..................................,.X
